[FimsReadDemon             ; 0:03:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:33:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:33:04]Program End.
[FimsSendDemon             ; 4:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 4:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 4:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:35:02]Program End.
[FimsSendDemon             ; 4:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:38:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:38:06]Program End.
[FimsReadDemon             ; 4:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:43:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:43:05]Program End.
[FimsSendDemon             ; 4:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:48:02]Program End.
[FimsReadDemon             ; 4:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:53:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:53:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:53:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:53:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:53:06]Program End.
[FimsSendDemon             ; 4:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:58:03]Program End.
[FimsReadDemon             ; 5:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:03:03]Program End.
[FimsSendDemon             ; 5:05:03] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 5:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 5:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:05:03]Program End.
[FimsSendDemon             ; 5:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:08:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:08:05]Program End.
[FimsReadDemon             ; 5:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:13:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:13:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:13:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:13:06]Program End.
[FimsSendDemon             ; 5:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:18:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:18:05]Program End.
[FimsReadDemon             ; 5:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:23:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:23:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:23:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:23:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:23:07]Program End.
[FimsSendDemon             ; 5:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:28:03]Program End.
[FimsReadDemon             ; 5:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:33:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:33:04]Program End.
[FimsSendDemon             ; 5:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 5:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 5:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:35:01]Program End.
[FimsSendDemon             ; 5:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:38:03]Program End.
[FimsReadDemon             ; 5:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:43:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:43:05]Program End.
[FimsSendDemon             ; 5:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:48:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:48:01]Program End.
[FimsReadDemon             ; 5:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:53:04]Program End.
[FimsSendDemon             ; 5:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:58:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:58:07]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:58:07]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:58:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:58:07]Program End.
[FimsReadDemon             ; 6:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:03:03]Program End.
[FimsSendDemon             ; 6:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 6:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 6:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:05:03]Program End.
[FimsSendDemon             ; 6:08:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:08:02]Program End.
[FimsReadDemon             ; 6:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:13:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:13:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:13:04]Program End.
[FimsSendDemon             ; 6:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:18:04]Program End.
[FimsReadDemon             ; 6:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:23:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:23:04]Program End.
[FimsSendDemon             ; 6:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:28:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:28:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:28:04]Program End.
[FimsReadDemon             ; 6:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:33:05]Program End.
[FimsSendDemon             ; 6:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 6:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 6:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:35:02]Program End.
[FimsSendDemon             ; 6:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:38:05]Program End.
[FimsReadDemon             ; 6:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:43:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:43:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:43:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:43:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:43:06]Program End.
[FimsSendDemon             ; 6:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:48:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:48:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:48:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:48:04]Program End.
[FimsReadDemon             ; 6:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:53:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:53:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:53:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:53:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:53:09]Program End.
[FimsSendDemon             ; 6:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:58:03]Program End.
[FimsReadDemon             ; 7:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:03:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:03:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:03:09]Program End.
[FimsSendDemon             ; 7:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 7:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 7:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:05:02]Program End.
[FimsSendDemon             ; 7:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:08:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:08:03]Program End.
[FimsReadDemon             ; 7:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:13:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:13:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:13:06]Program End.
[FimsSendDemon             ; 7:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:18:02]Program End.
[FimsReadDemon             ; 7:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:23:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:23:04]Program End.
[FimsSendDemon             ; 7:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:28:01]Program End.
[FimsReadDemon             ; 7:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:33:05]Program End.
[FimsSendDemon             ; 7:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 7:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 7:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:35:03]Program End.
[FimsSendDemon             ; 7:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:38:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:38:07]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:38:07]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:38:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:38:07]Program End.
[FimsReadDemon             ; 7:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:43:02]Program End.
[FimsSendDemon             ; 7:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:48:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:48:05]Program End.
[FimsReadDemon             ; 7:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:53:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:53:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:53:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:53:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:53:05]Program End.
[FimsSendDemon             ; 7:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:58:03]Program End.
[FimsReadDemon             ; 8:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:03:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:03:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:03:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:03:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:03:04]Program End.
[FimsSendDemon             ; 8:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 8:05:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:05:08]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 8:05:08]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:05:08]Program End.
[FimsSendDemon             ; 8:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:08:02]Program End.
[FimsReadDemon             ; 8:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:13:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:13:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:13:06]Program End.
[FimsSendDemon             ; 8:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:18:02]Program End.
[FimsReadDemon             ; 8:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:23:08]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:23:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:23:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:23:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:23:09]Program End.
[FimsSendDemon             ; 8:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:28:03]Program End.
[FimsReadDemon             ; 8:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:33:03]Program End.
[FimsSendDemon             ; 8:35:03] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 8:35:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:35:05]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 8:35:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:35:05]Program End.
[FimsSendDemon             ; 8:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:38:08]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:38:08]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:38:08]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:38:08]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:38:08]Program End.
[FimsReadDemon             ; 8:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:43:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:43:04]Program End.
[FimsSendDemon             ; 8:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:48:02]Program End.
[FimsReadDemon             ; 8:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:53:04]Program End.
[FimsSendDemon             ; 8:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:58:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:58:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:58:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:58:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:58:05]Program End.
