[FimsReadDemon             ; 0:03:05] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:33:02]Program End.
[FimsSendDemon             ; 4:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 4:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 4:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:35:03]Program End.
[FimsSendDemon             ; 4:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:38:02]Program End.
[FimsReadDemon             ; 4:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:43:02]Program End.
[FimsSendDemon             ; 4:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:48:02]Program End.
[FimsReadDemon             ; 4:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 4:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 4:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 4:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 4:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 4:53:02]Program End.
[FimsSendDemon             ; 4:58:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 4:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 4:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 4:58:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 4:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 4:58:01]Program End.
[FimsReadDemon             ; 5:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:03:03]Program End.
[FimsSendDemon             ; 5:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 5:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 5:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:05:02]Program End.
[FimsSendDemon             ; 5:08:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:08:01]Program End.
[FimsReadDemon             ; 5:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:13:03]Program End.
[FimsSendDemon             ; 5:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:18:02]Program End.
[FimsReadDemon             ; 5:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:23:02]Program End.
[FimsSendDemon             ; 5:28:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:28:01]Program End.
[FimsReadDemon             ; 5:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:33:02]Program End.
[FimsSendDemon             ; 5:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 5:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 5:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:35:03]Program End.
[FimsSendDemon             ; 5:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:38:01]Program End.
[FimsReadDemon             ; 5:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:43:02]Program End.
[FimsSendDemon             ; 5:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:48:02]Program End.
[FimsReadDemon             ; 5:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 5:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 5:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 5:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 5:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 5:53:03]Program End.
[FimsSendDemon             ; 5:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 5:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 5:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 5:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 5:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 5:58:02]Program End.
[FimsReadDemon             ; 6:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:03:03]Program End.
[FimsSendDemon             ; 6:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 6:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 6:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:05:03]Program End.
[FimsSendDemon             ; 6:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:08:01]Program End.
[FimsReadDemon             ; 6:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:13:03]Program End.
[FimsSendDemon             ; 6:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:18:02]Program End.
[FimsReadDemon             ; 6:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:23:03]Program End.
[FimsSendDemon             ; 6:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:28:02]Program End.
[FimsReadDemon             ; 6:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:33:03]Program End.
[FimsSendDemon             ; 6:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 6:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 6:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:35:02]Program End.
[FimsSendDemon             ; 6:38:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:38:01]Program End.
[FimsReadDemon             ; 6:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:43:03]Program End.
[FimsSendDemon             ; 6:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:48:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:48:01]Program End.
[FimsReadDemon             ; 6:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 6:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 6:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 6:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 6:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 6:53:03]Program End.
[FimsSendDemon             ; 6:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 6:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 6:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 6:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 6:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 6:58:02]Program End.
[FimsReadDemon             ; 7:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:03:03]Program End.
[FimsSendDemon             ; 7:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 7:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 7:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:05:03]Program End.
[FimsSendDemon             ; 7:08:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:08:01]Program End.
[FimsReadDemon             ; 7:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:13:03]Program End.
[FimsSendDemon             ; 7:18:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:18:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:18:01]Program End.
[FimsReadDemon             ; 7:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:23:03]Program End.
[FimsSendDemon             ; 7:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:28:02]Program End.
[FimsReadDemon             ; 7:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:33:03]Program End.
[FimsSendDemon             ; 7:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 7:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 7:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:35:03]Program End.
[FimsSendDemon             ; 7:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:38:02]Program End.
[FimsReadDemon             ; 7:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:43:03]Program End.
[FimsSendDemon             ; 7:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:48:02]Program End.
[FimsReadDemon             ; 7:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 7:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 7:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 7:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 7:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 7:53:03]Program End.
[FimsSendDemon             ; 7:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 7:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 7:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 7:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 7:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 7:58:02]Program End.
[FimsReadDemon             ; 8:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:03:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:03:03]Program End.
[FimsSendDemon             ; 8:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 8:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:05:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 8:05:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:05:03]Program End.
[FimsSendDemon             ; 8:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:08:01]Program End.
[FimsReadDemon             ; 8:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:13:03]Program End.
[FimsSendDemon             ; 8:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:18:02]Program End.
[FimsReadDemon             ; 8:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:23:03]Program End.
[FimsSendDemon             ; 8:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:28:02]Program End.
[FimsReadDemon             ; 8:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:33:03]Program End.
[FimsSendDemon             ; 8:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 8:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 8:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:35:03]Program End.
[FimsSendDemon             ; 8:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:38:02]Program End.
[FimsReadDemon             ; 8:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:43:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:43:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:43:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:43:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:43:04]Program End.
[FimsSendDemon             ; 8:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:48:03]Program End.
[FimsReadDemon             ; 8:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 8:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 8:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 8:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 8:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 8:53:03]Program End.
[FimsSendDemon             ; 8:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 8:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 8:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 8:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 8:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 8:58:02]Program End.
